"","SKBR3","NCIH1975","HT29","MCF7","NCIH508","A549","HA1E","NCIH2073","PC3","NCIH596","U2OS","HEPG2","A375","HCC515","VCAP"
"AGL",3.09423606984577,2.790772037862,3.33199177823206,2.29278174922785,2.15055967657538,2.64154602908752,3.17472598770613,2.05658352836637,2.16992500144231,2.72027846523333,3.1407786557828,2.41413553298445,2.68481873755322,3.40735275114004,2.96162332828694
"AKT1",7.07285611553773,6.75234719236697,6.3215673760354,7.57599297208438,5.47411151394241,5.67976157351685,6.661350569234,6.7124582171534,6.51696065989882,6.08087081175972,6.39042694118717,6.35208757799023,6.01947953370363,6.71506967937999,6.57182847305027
"ALAS1",4.78450398292957,5.3823214071145,4.66277517193778,4.04701481951759,4.96347412397489,5.63372181264101,5.51759065774328,4.98823022306046,5.21761848535105,5.26265865507222,5.10349763970334,4.63343121035563,5.95559179175399,4.79181407116183,5.1554254317472
"ALDOA",10.9064396829495,11.0581270536575,9.99957727351139,10.695750282109,9.02572095367312,9.85254511445815,11.0670309413455,10.4260550454146,9.38666008316382,11.0018303848189,9.35818964045874,10.7002663068733,10.2822776224374,9.27239650903748,8.58923915659909
"ALDOC",5.67581593117227,5.35402893805439,4.51601514700366,5.77584069853125,5.23725777090037,1.09761079662642,5.06134418828839,4.29130885982897,3.9429835981871,5.12680770314203,2.41142624572647,4.50462039240355,5.12804589092299,1.4541758931858,4.15623479785027
"SLC25A4",3.37295209791183,3.91169158187234,3.35614381022528,3.77294133783134,3.17951105027151,3.45549162062847,4.95837871156634,4.28540221886225,3.83390207666916,4.01435529297707,3.76553474636298,4.56010351346474,4.92314918047231,4.45746296464855,3.95884267524324
"ANXA7",7.15451435180477,6.67284960165427,5.78790255939143,6.51664555778096,5.48896481700485,6.57304120405865,6.64587455030903,5.91097245165513,8.11447114179547,6.11561593142811,6.26265865507222,5.36317107711924,5.39540560456633,6.07681559705083,6.50874555424447
"APBB2",1.99638874644762,3.66220549965362,2.04264433740849,5.72955277045397,2.77610398807316,3.23112515787905,5.14486214291573,2.13093086982645,2.96901230751632,4.39985467357243,5.97407036702403,3.44890095114513,3.26002565596146,3.38128337250378,3.4032677223393
"BIRC2",4.17951105027151,4.46597446450407,4.27947129564447,3.40599235967584,4.50589092972996,5.0241423458978,5.41650199286742,3.92409988564074,4.59275601044103,4.9174317553901,4.41210404467757,4.54163873443614,5.17592374206376,4.56071495447448,4.40531168259745
"BIRC5",5.89287670006069,6.32804655627074,5.60050764534579,5.77425995143276,4.32192809488736,6.47994190147713,6.25625587320273,5.88362081628567,7.20672135743089,6.12246565817924,7.51451681645401,6.24355484277846,6.04154964501142,6.11519974938544,6.38801728534513
"APOE",1.46988597627446,4.03121873061072,0.704871964456353,2.66220549965362,1.58014548442338,2.67129337248158,4.25776496857139,4.08406426478847,2.78240856492737,0.956056652412403,1.50080205305716,10.0689126008793,1.38956681176273,2.71369581484336,1.33913738491959
"APP",8.24545763260967,8.15132103341446,7.43929068104202,7.43962313755712,7.9551849157703,7.78992483126367,8.66633053634962,7.75662303520315,8.88886499017852,9.63515580401758,8.47909310276777,7.1606782132205,8.03292733413291,8.23054888663476,8.7971751421752
"FAS",0.263034405833794,2.52105073690096,1.49569516262407,1.83995958748953,1.90689059560852,4.10517519226548,3.77610398807316,2.77820857639809,1.82781902461732,4.26077843189343,3.25247621413522,2.75488750216347,3.05484847699562,2.31034012061215,5.57076649652761
"RHOA",8.14537176708327,8.83073702112196,8.15466623842289,7.86046625851717,7.71066869967463,9.01357391918829,9.68192357312989,7.45934964499934,8.44041241487066,8.20950210450299,8.80390507809366,7.90273687352526,8.62877359520165,8.93869746118087,8.67507492038544
"ARHGAP1",5.28946563095822,5.18824265626441,4.79337571126475,5.25889575507544,4.43362716708478,4.57470704641555,6.18308946064076,3.54843662469604,3.4944156103975,5.78424222205778,4.75274859140713,4.60821785302146,5.51254295509686,4.38335869538511,3.62760683812965
"ASAH1",6.7814908616581,5.38474058729238,4.64789009105921,6.16530901559716,6.59081157641784,6.03474394932473,5.48091134604775,4.70431867776083,5.77663042305105,5.64414469993285,5.91312876781974,6.24050514939098,4.68481873755322,6.34961297182452,7.05604154893143
"ATF1",3.42223300068305,4.70653055253812,4.36246988875021,4.36317107711924,3.7158933705476,4.674686619928,5.06781078378962,3.27052894238072,3.89917563048051,3.92789645372882,4.70873904135958,3.61706334388818,4.49761236561836,5.10977842907866,4.92504996472736
"ATP1B1",6.87356715162175,4.78031009904338,7.19327893552139,4.65764000520782,8.56037105079344,7.59842476052772,5.81506301719287,5.86492897228979,6.16812050459556,8.24659810305712,5.58646452588639,6.59006301881225,5.22032995487956,6.96981818594658,4.15623479785027
"ALDH7A1",5.36036427654347,6.07980475463526,4.85549144310187,5.96578428466209,4.73768676140986,5.4276061727819,7.03650333373899,5.1586601753465,5.37364821133469,3.1586601753465,7.5848873583976,6.46057876077603,6.03826057517535,5.17990909001494,6.23630126682709
"ATP6V0B",7.85480606247399,6.13360462289506,6.79064173076342,7.48840253502973,6.27314285930808,6.40565206128037,6.79792086344944,7.35887093968562,7.57863686247174,7.1738270189113,6.72615002572616,6.62439338221977,7.51711818515321,7.80070580232947,7.23964626030538
"BAD",6.2137360959228,5.51506901403224,5.70071713282148,5.9429835981871,4.95930648975966,5.6906964439777,6.09592441999854,3.97269265400426,6.7309116243181,6.29590665529703,5.84348142543246,4.28835856219366,5.81634370528486,5.15177765473205,8.40637509944928
"BAX",6.31831684133498,7.06759569694004,7.63807383718072,6.90893296724454,6.42894634476948,7.40514146313634,7.75013749912909,6.27779882101033,6.32300971061281,7.20231976231248,8.7033499151664,7.80671071796524,7.76075320806299,6.15340002773506,5.99525837340469
"CCND1",6.46581125447608,6.16972461321491,5.22920335788675,7.95035176203436,4.80374366850523,6.63110428236588,6.36562255611334,3.39231742277876,7.69710657447698,7.08193608171943,6.57015930163612,6.32804655627074,6.8332696208084,7.52269921741651,7.33521168170579
"BCL2",0.20163386116965,0.526068811667588,0.0976107966264223,4.62351574149055,0.150559676575381,0.356143810225275,0.565597175854225,0.214124805352847,0.333423733725192,1.15055967657538,1.41683974191283,0.411426245726465,1.29278174922785,0.839959587489532,0.545968369105293
"BDH1",1.51096191927738,2.54596836910529,5.79389588254888,5.78188423454149,6.30542338930187,2.0071955014042,3.46205231879643,4.06695024392463,2.46466826700344,4.88801258540283,3.58856473740135,4.49697358099828,4.43629511983936,3.605257262939,5.55151601762801
"BID",5.16711703022744,4.61412086878925,5.4239142676731,4.76553474636298,5.17632277264046,5.35367615775164,5.88996019965864,4.21101219348551,4.79649392942584,4.95559179175399,4.5385381636298,4.65420637794429,4.35825558670513,2.44360665147561,3.50589092972996
"BLMH",5.52950864107431,5.4154882710497,1.78240856492737,3.71699089440494,4.18903382439002,5.70514852825302,5.47800105583793,3.96993327469786,3.58255600301406,3.75381844317354,6.0437381998014,5.10349763970334,6.0746766862945,4.51349074558812,5.78581207535837
"BLVRA",5.57863686247174,5.99932357815082,1.31034012061215,6.11852584893567,2.72683121703249,5.89457527317528,6.05658352836637,5.62205181945638,5.81198471935167,7.51301692817484,5.89627184880738,5.96855160336395,5.37016428054021,6.39059890555246,5.16551001804135
"BMP4",0.37851162325373,4.01613970265525,8.00977264363279,2.46727948045998,2.83995958748953,2.8499992594661,1.15055967657538,1.15055967657538,4.26002565596146,4.69376571221778,7.37147174071569,6.44277765930152,1.77820857639809,2.73984810269933,0.790772037862
"BNIP3",4.47508488294878,6.23935985027747,1.16992500144231,5.03386345186628,0.765534746362977,5.05528243550119,7.86523837095723,4.5837597536395,6.23783136909528,4.4369613378336,4.08065766334523,6.33521168170579,5.60733031374961,4.78920757534734,5.76155123244448
"BNIP3L",2.54349588342577,6.03826057517535,2.66448284036468,3.26153081524341,3.86393845042397,4.82273014794452,7.83951875263065,3.6667565918848,5.08193608171943,5.18705508996806,6.29957437060887,4.29425313644451,4.55581615506164,4.22958792274065,0.111031312388744
"BPHL",2.47508488294878,4.1554254317472,3.3533232911629,3.91647664443772,4.12018602753186,2.90496571868403,4.21955576916691,3.74953426766926,3.54473265593262,4.03210084316702,3.51853513898218,4.22265002245148,2.71369581484336,4.01524777369894,3.42894634476948
"BRCA1",3.0703893278914,5.08491465976794,4.16751850373522,3.84699468696557,4.02856915219677,5.12018602753186,5.18903382439002,3.67355642399014,3.1586601753465,3.77820857639809,4.85299758761332,3.74846123300403,5.0241423458978,3.60288440871842,4.75702324650746
"BTK",0.070389327891398,0.0565835283663675,0.0565835283663675,0.176322772640463,0.070389327891398,0.0976107966264223,0,0.0426443374084937,0.111031312388744,0.238786859587116,0.124328135002202,0.01435529297707,0.01435529297707,0.333423733725192,0.298658315564515
"BUB1B",4.90592847817314,5.5033487351675,5.62585493136806,4.66732447027863,3.67016051412663,5.02369891726641,6.02281165091563,4.38612115681485,5.61353165291793,5.26603689399532,6.58586390346269,4.90929308582382,5.99367436175059,5.661350569234,5.69655030107857
"C5",0.124328135002202,1.70043971814109,0.422233000683048,1.16992500144231,0.622930350920177,5.22187708107703,2.04614178164472,1.20789285164133,2.55826763405574,2.1243281350022,0.594548549550354,5.85399564717639,0.704871964456353,6.05549936581374,1.95233356636969
"DDR1",7.84893585552456,4.64154602908752,6.14220919138924,8.14006285569821,7.06845585200555,4.65191274464578,5.19810120932482,5.43729433149714,5.75728999237877,7.69821847822441,6.04198762165136,4.47378691161437,5.4715126480455,5.69932952567316,5.5737986435893
"CALM3",7.65176927141799,7.52567740250029,8.53297923749724,8.3390928346072,6.83806934608593,7.6748984331333,8.5573488175248,8.00039443300131,6.8025809860722,8.06748814148907,9.10475598696226,8.29677858234629,7.55826763405574,7.29434504833834,9.37480041086351
"CALU",7.76970563184041,7.72866882860794,5.87970576628229,6.35931031689044,5.27612440527424,6.93392665937627,9.35656201141329,8.08182959011275,7.71747079866893,7.79487069848783,7.28651155766423,7.48405754946953,6.97533211589791,7.21140163741847,5.96739919892461
"CAPN1",7.58202904611988,6.18487534290828,7.26706755781248,6.50080205305716,6.24469681780449,5.88655014732434,6.34216358328935,4.99684064779537,6.61721031022467,7.46988597627446,5.88752527074159,5.4905701304462,5.35120427725799,5.78345665436024,5.65277328451078
"CAST",5.87627136055013,6.8011586560937,4.9759052735237,5.23266075679027,5.57893871309339,7.05050169744673,7.13350187781501,6.81262657327555,5.61618123133188,7.30030679608006,6.1753249891849,5.05137210172103,6.07189135305663,5.61382629093404,6.83339613416323
"CASP2",4.02147972741045,4.80426011563474,4.76871365703049,3.89044669267991,3.90110824301451,3.674686619928,5.08448952493625,3.75381844317354,3.96439863220318,4.29498826769145,4.28466218548316,3.16832111573972,4.20006486151431,4.50589092972996,4.24944534108584
"CASP3",4.07382023329167,4.30888505741176,3.61235249875266,2.43295940727611,3.36317107711924,4.21723071622067,5.57893871309339,3.10936055940423,3.43162295971329,4.73172632271578,4.61058195849253,4.90592847817314,4.83794324189103,4.10768786931437,4.25171909260596
"CASP7",4.3819754785573,4.37851162325373,4.44360665147561,4.34269695998193,5.09381367340273,4.30158764660319,4.91121220155861,3.21256933885081,2.42492208821069,4.99909803370561,3.91552090075196,4.0866139474095,4.32768736417605,3.81557542886257,4.2637856138908
"CASP10",0.150559676575381,2.42492208821069,1.77399632511117,0.250961573533219,2.9126498648972,1.84398384404833,1.72246602447109,1.08406426478847,0.454175893185802,4.38059093426592,0.422233000683048,2.86987140617771,1.16992500144231,0.963474123974886,0.622930350920177
"CAT",5.47735352663456,5.52575569282949,5.99684064779537,4.74899785009815,6.26416107128808,4.87725345387661,5.44757919654888,3.50716034911752,4.81301154860562,6.12722055048807,4.80012335282653,5.5438051759644,5.64846544302731,4.99095486039699,4.04001567884788
"CBLB",1.53106949272595,2.40053792958373,2.23878685958712,2.87184364850932,3.11603199344711,2.36176835941915,3.30158764660319,2.62993940943954,2.82984955984469,3.58496250072116,2.30451104180995,2.24792751344359,2.41142624572647,1.62760683812965,1.4276061727819
"CBR1",7.41218874716055,6.72751208685536,6.1333991254172,6.20496233054251,5.54627713209007,7.28216176658182,5.8972404255748,5.61205755956306,6.72000478695481,7.58563860557188,5.1407786557828,5.6085135781513,6.84674402324487,7.43629511983936,6.95105153328861
"CBR3",4.61588707391606,2.49569516262407,0.0976107966264223,3.21878116778407,0.321928094887362,2.70929063572336,4.98458935036246,1.4541758931858,4.98777561614291,4.80787007829978,0.992768430768924,0,3.97177344719337,2.12101540096137,5.15380533607904
"CCNA2",5.13914201914569,5.44691786486603,5.34943605171382,4.73930807086039,2.88166461932035,5.45877569908024,6.05267672430358,3.99729240763651,4.47638168756724,5.14445431392619,6.39283257902094,5.29462074889163,5.48188013962029,4.86591881455221,5.31179371775365
"CCNB1",6.57697555420653,8.46736100477503,7.43512849755131,7.39626226099011,5.56833618213375,8.14532081276675,7.74328606180987,6.9407540474748,7.54751152364422,7.80335621179794,8.57368505300797,6.85561602278684,8.19760987837947,7.52324829260521,7.94556088599388
"CCND3",5.86789646399265,5.03826057517535,5.15421053058834,5.08873524619028,4.5478199565777,7.25171909260596,5.31940116685832,5.30997649237056,4.60880924267552,6.20339694854612,5.13955135239879,3.21567859660793,5.27463440251759,8.76715819052844,3.94579495674006
"CCNF",4.2585189247113,4.27649666564036,3.99276843076892,3.73660487531425,2.30158764660319,3.32912359629157,4.06781078378962,2.87578006306849,2.79285535236249,4.50589092972996,5.36562255611334,3.45154083301783,4.48478262307787,3.09423606984577,4.15055967657538
"CCNH",4.39025495632187,5.94368695159709,5.39643353125099,5.40803246613065,4.79597469420667,5.61735726159132,5.58135124716878,4.73498052343589,6.077029313819,5.33019983285091,5.06134418828839,5.05874941233552,6.45483390689887,4.83137058796754,4.85798099512757
"SCARB1",6.81147103052984,5.8011586560937,5.72628628972067,5.21955576916691,5.20163386116965,6.64573047530608,5.34624777408278,4.75968848842729,5.50557340028202,7.18050594379476,5.10055722078293,7.37816477987163,5.88459792099006,6.10517519226548,6.97727992349992
"CD40",3.22342254993494,4.01881218574282,0.070389327891398,0.0426443374084937,0.0285691521967709,2.799087306074,4.68985823631925,3.66562016406638,2.53356334821451,5.25776496857139,5.89990066360117,2.48542682717024,2.19534759832222,0.0976107966264223,0.111031312388744
"CD44",1.94860084749336,8.76022094646651,8.01769925269303,5.48735771531155,8.33467552993465,6.72328550477764,8.75528819513671,8.80203161570493,7.86943961853158,9.00385518082672,5.71039319217052,0.871843648509318,8.49249415167943,5.46988597627446,2.92599941855622
"CD58",4.01703108052784,4.29351763041742,4.25247621413522,3.93073733756289,3.88849973551412,4.5341861390901,5.06436554026363,4.65878273401283,4.12515513132229,4.82323984413102,3.91456452349394,2.78659636189081,5.8011586560937,4.75755668893945,2.99457972421575
"ADGRE5",5.12969515665378,6.38474058729238,5.08576455377831,3.68032435684402,5.63226821549951,4.31251996747495,4.88215391728701,7.0036022366802,6.41312014640349,6.08618931310448,4.78659636189081,2.10768786931437,6.02347715183043,5.30414594120295,4.85748342828667
"CDK1",6.69292928642903,6.48880418737256,5.85424505422013,6.01480160235136,4.36527259976453,6.7457751494858,7.08672008645982,5.07852444538908,6.80232248489952,5.73930807086039,7.32615979929258,5.56468301696364,6.33252892811387,5.92219784839637,6.8497491172824
"CDC20",6.84774641692139,7.69299900710276,6.50668444773076,5.83895176695194,4.73498052343589,6.99469285458561,7.17980959037416,7.19179950106508,7.24098208914239,7.20994068029019,8.54415305083026,5.68257329734758,7.5438051759644,6.61087719947195,6.69668938953767
"CDC25A",3.79805051476751,3.15704371014558,3.4235781709818,2.60169651648096,1.67355642399014,3.07895134139482,4.01524777369894,2.46727948045998,3.5981269599196,2.63691458035588,4.29719141656586,3.99367436175058,4.65878273401283,3.37155886261196,4.39437694495706
"CDC25B",6.41498114290309,6.9413411054853,5.69571548860997,6.62527048937469,5.47638168756724,6.05484847699562,5.66249036391378,4.8703647195834,5.28983446517751,5.81787903183014,6.35155766245043,4.77557736093065,6.07510472220949,5.02724253597374,5.86616616903904
"CDC42",6.81787903183014,7.15502057835857,7.5682601688014,7.02170180007169,6.1108225740478,7.36282052553426,8.13108525957895,6.8646814055726,7.12876767668555,7.52332671486168,7.73606362787181,6.88264304936184,7.63037634701521,6.78711898281334,7.87227471735411
"CDH3",0.31034012061215,6.73457414954252,1.87184364850932,4.61941301059794,4.32048467801769,0.400537929583729,0.992768430768924,4.20711196120771,5.29645740737124,6.75368475508181,0.321928094887362,0.111031312388744,0.475084882948783,4.52732060787705,2.15055967657538
"CDK2",5.26153081524341,5.75728999237877,5.82603995889619,5.91217080294995,4.05831649559082,5.8974824681961,7.08289415261743,4.68929916053589,5.43229133824778,5.46695333712393,6.65248649491816,4.81352468929781,6.51127826508303,6.33556900555675,5.67919857056692
"CDK4",6.67355642399014,8.24507727535967,7.52739880908805,7.32418054661874,6.4115957253203,7.52716419273721,8.25639741797016,7.24155420879597,6.94906796585291,6.77254551862151,7.93008679560799,6.96382088399119,8.40390677104859,7.286603964072,7.55420510515565
"CDK6",2.37573453858316,2.92029330021101,3.54349588342577,0.475084882948783,2.60644222813161,3.47638168756724,4.82883464946806,0.6959938131099,2.12763327972587,2.14404636961671,5.72846476509253,4.30451104180995,4.44426950241348,2.98367769469807,0.250961573533219
"CDK7",4.95093492831454,6.19652836093694,5.51916444980607,5.4093909361377,5.48574882137778,5.73606362787181,5.51538446063695,4.18982455888002,4.16992500144231,5.29130885982897,5.05701696536554,4.92362461136832,5.86443379636562,5.53387477725855,4.89433274227769
"CDKN1A",2.61353165291793,4.6507645591169,2.51853513898218,7.24868662687383,3.85099939471647,6.42408228666134,7.22833771198138,5.78972925137577,3.16188768237689,7.90965311453448,6.02967373462642,5.33306587807636,6.2359184875622,5.53325185192897,4.97911075501579
"CDKN1B",4.66959375118833,4.7076352195453,5.03562390973072,5.80529245560071,5.08363887925071,4.18982455888002,4.91886323727459,3.16671544496642,3.43429461795993,4.54843662469604,5.64904056563445,5.23687524536694,5.06651978142975,5.06004738366994,5.58466190794147
"CDKN2A",4.79233480570669,4.94906796585291,7.48260630810786,1.29278174922785,4.70431867776083,0.150559676575381,8.84263319706453,7.02047997719774,5.67101024127845,8.3912006194639,0.298658315564515,1.87970576628229,1.58014548442338,6.37121034345557,1.74846123300404
"CEBPA",0.286881147788161,0.604071323668861,3.3547342399706,2.6667565918848,4.36457243229586,1.790772037862,0.137503523749935,1.06350294230616,0.124328135002202,2.27798474729977,0.84799690655495,5.88923015239289,0.594548549550354,0.176322772640463,2.78659636189081
"CEBPD",2.86987140617771,3.94392132655349,2.71808758396052,3.05831649559082,3.4262647547021,2.13750352374994,4.01435529297707,3.11270013274936,1.44890095114513,6.54859075054854,1.48026512205446,2.73984810269933,1.85598969730848,3.58736499093646,2.72683121703249
"CENPE",3.44095219802964,3.84398384404833,3.04788732939655,2.58976348698498,1.6507645591169,3.29130885982897,4.03826057517535,3.51853513898218,3.67581593117227,3.45285896471381,4.54966917072649,2.06350294230616,3.85798099512757,3.0703893278914,3.86096279785812
"CETN3",4.27798474729977,5.20789285164133,4.82629424549963,4.79285535236249,3.68481873755322,4.81044310384518,5.94181057995768,4.40394936423287,5.73443866613717,5.14567745519564,5.37642931106992,5.22342254993494,5.73145480769835,4.8011586560937,4.76924279514054
"CHEK1",4.26753579806874,5.12845838414693,5.631686366312,3.94485844580754,3.25701061820602,4.63459326844576,5.46825746832314,3.43028527297778,4.74362267606766,4.5765221379205,5.18824265626441,4.68257329734758,5.51001246544851,4.71589337054761,5.41074812818595
"CHN1",0.16349873228288,2.75915583380027,0.516015147003665,3.60050764534579,0.495695162624069,4.58736499093646,4.30597052098439,1.95233356636969,3.55213110825378,2.21101219348551,2.6915341649192,1.66902676550963,4.07895134139482,3.95884267524324,4.4944156103975
"CIRBP",7.18418109580547,7.97200330380836,7.19239145691318,8.5531300715434,7.69020754869617,5.39814511650441,7.66455394936935,7.25785923463963,6.93121027480393,8.42508998987406,7.98481717429359,7.57803297169654,8.0263021108673,7.79493566280354,7.98253731439927
"CLTB",7.13381009110603,6.37608196665007,5.13627342985058,6.5837597536395,6.2688460628732,5.87110437355546,6.20084957463721,6.47654370621426,7.37998477806204,6.75100838840963,6.08640164588003,4.75328361646088,5.87258254483322,6.74416109557041,5.45483390689887
"CLTC",5.69710657447698,7.22409817231131,6.36106648879432,8.43758563791729,6.37590826307501,7.73335434061383,7.62877359520165,6.7636771418966,6.60481264994841,7.27155640320235,7.39968380899701,6.6207330183521,7.07638806851284,6.8332696208084,6.8648051942415
"COL1A1",2.3533232911629,5.97177344719337,1.38956681176273,3.34766565630097,2.63226821549951,3.10433665981474,11.0077981806841,4.34837407519116,4.48735771531155,3.58976348698498,8.84724530714181,0.53605290024021,0.985500430304885,4.47183776242229,1.24488705912353
"COL4A1",0.604071323668861,0.37851162325373,0.0840642647884745,0.0565835283663675,0.214124805352847,5.79545527204412,9.49986581367268,3.28392177230762,3.30305008468167,3.55458885167764,6.28946563095822,0.124328135002202,6.67581593117227,5.44228003525258,0.0426443374084937
"CREB1",4.01346225980656,4.50271248596606,4.18824265626441,4.34482849699744,3.71808758396052,4.02059109477325,5.06436554026363,4.11769504266975,3.96901230751632,5.27612440527424,5.34340782229781,3.93640237772506,4.05137210172103,2.96347412397489,3.78868571061353
"CRK",4.82273014794452,5.58556349845569,4.31469652565629,5.26566192452189,4.26002565596146,5.83945576522463,5.81966818349646,4.11935617703968,4.22187708107703,5.27835652801072,4.82883464946806,4.63284983011771,5.49761236561836,4.76128527336162,5.38266725274504
"CRKL",4.64616265715789,4.97636363573276,5.56376827845203,4.41886457739032,4.47702965301306,4.09508049190141,5.51191074867093,3.93545974780529,3.68706068833989,5.45088131527337,6.28725064325462,4.7279204545632,4.06091204958787,7.01469003795113,5.05006629830629
"CRYZ",5.12763327972587,3.605257262939,6.44111824453277,4.34340782229781,4.34482849699744,6.47411151394241,6.16349873228288,6.05050169744673,5.45549162062847,4.69877410890368,4.82119997805645,6.77794567069515,5.51664555778096,7.18547014606694,3.01970191444255
"CSK",5.96486066424585,4.81557542886257,5.83516615722045,5.93191939010004,5.13996056954546,5.0574502721839,5.6246858105254,4.11103131238874,4.44493204894218,5.33234990037387,5.47411151394241,5.25096157353322,5.99435343685886,5.38370429247405,6.15116879418666
"CSNK1A1",6.81775115033904,6.37955165336549,6.50080205305716,6.9469647411558,5.96809075204526,6.27407525450688,7.11113567023471,6.13545278418517,6.71218305120923,6.98105347111553,6.13586316536868,5.67976157351685,7.04897722522605,5.3892226163559,6.92504996472736
"CSNK1E",6.57908961472428,6.58871463558226,5.98253731439927,5.60703434594862,6.03033607837096,5.03826057517535,7.00315244866692,6.88264304936184,5.72027846523333,6.93428059364002,7.21567859660793,5.67355642399014,6.5535141040851,5.95814667376272,7.01077983875324
"CSNK2A2",4.14404636961671,5.03869955130559,4.48928602262588,3.38404980679516,4.87872534148011,4.52418907844937,5.27537959625362,3.48928602262588,3.82883464946806,4.26153081524341,5.22149045504206,4.86195536414487,5.17512534965772,4.52418907844937,3.20945336562895
"CSRP1",8.05788344889963,5.9706236144706,6.65434960902318,7.82056192796384,5.13381009110603,8.66224111076231,8.64486572300792,6.3876727200125,5.85274796480088,6.44890095114513,6.98913900736823,5.62556273996637,6.75181181986212,7.92190042842688,6.32066518412251
"CTNND1",6.49585502688717,6.13975597548131,6.954545307294,5.4715126480455,6.40905143853856,6.11873347576784,6.62541662207078,4.73930807086039,5.13175409098481,6.77439174653091,5.82629424549963,6.12722055048807,5.87897051015108,6.00786824333334,6.9951452873736
"CTSD",10.5542051051557,9.2332122136485,7.98675222651434,10.7308946465417,6.83970769835037,6.87061131304455,7.79305050894593,7.55090066464752,7.38404980679516,10.8016275334008,6.70887695972314,7.70929063572336,6.90737141382356,6.69139457853808,6.70238050161552
"CTSL",6.68678063494856,7.93197846731144,2.58976348698498,6.81570350334807,3.02502879449152,8.51951831654813,6.74146698640115,8.31858799912939,5.8285808102766,8.32260419973808,6.56407325573694,5.79207446192887,7.15279185163912,5.9413411054853,5.72000478695481
"CYB561",7.4654847790185,6.05939854397342,5.75808993420181,8.236827422543,5.52105073690096,4.18348651445939,3.0703893278914,4.32409051603798,6.13914201914569,6.05093696522523,5.78790255939143,1.88362081628567,5.58104990094504,4.97498811199193,6.42240121557753
"DAG1",6.75074047846627,6.20359271420771,4.90159099190337,5.23802251782572,4.5341861390901,5.65878273401283,6.22920335788675,4.95419631038687,5.65563804923464,6.82896155231732,6.20320115631661,5.61911951145322,6.59424994765735,6.09592441999854,6.33860269035263
"DAXX",6.20593983247088,5.5765221379205,5.98162436069636,5.81018600769536,5.83466065790173,4.91838623444635,6.10139795218253,5.22766407255439,5.28318097894557,6.29314973674186,6.40053792958373,5.66020987335256,6.07660184861857,5.6331405495224,6.07274895156064
"DCK",4.45746296464855,4.03386345186628,4.23572705983806,3.76871365703049,2.79701297783614,4.38059093426592,5.35684807923652,2.73984810269933,4.2364926183813,4.19377174339668,5.13709360897494,3.77188557851537,4.17152710603881,4.41413553298445,5.18784690943957
"DCTD",4.84197311892718,5.66334461936609,5.80374366850523,4.75862298244024,5.17951105027151,5.92219784839637,6.44045394382303,5.73579292798531,5.55182359572126,6.51317488460363,6.15055967657538,6.182096347749,6.64904056563445,6.40105015932136,6.15704371014558
"DDB2",4.04788732939655,4.59215800212536,4.27351588970212,6.2037884533086,4.27872821293894,6.04395687279021,6.07809742302666,2.60644222813161,4.73606362787181,5.24640808724638,6.81941272620656,5.38162946703366,6.27686882997646,5.09761079662642,2.98367769469807
"GADD45A",3.87479696589867,4.89190518821193,5.29609026268396,4.19613488076516,4.28169825009883,5.26566192452189,6.65162578392064,5.96716860753263,5.27164977245721,8.03237639276789,5.63575439127776,5.55704241526372,5.16791986555194,3.98732086592925,4.79545527204412
"DDX10",4.29865831556452,4.79285535236249,4.89336221076387,3.35755200461808,4.07980475463526,5.92409988564074,4.75221336786514,3.81044310384518,4.76022094646651,4.27500704749987,4.46074256378964,3.75488750216347,4.45549162062847,3.88752527074159,4.81659970653491
"DECR1",9.26893960769676,7.1139504824225,5.37781785308364,6.90448409790142,6.71877259182719,5.93781516880342,6.60644222813161,6.69515867847536,7.29664094468348,6.97223312380739,5.63081315229913,5.69348695749933,5.46858331700683,6.79324563913367,5.99729240763651
"DFFA",4.41142624572647,5.10643207781693,4.65592421308382,4.50842865253186,3.45549162062847,4.40190347160796,5.67807190511264,3.99548451887751,4.15461561132689,4.54349588342577,4.91073266190291,3.46727948045998,5.42592920520858,4.47118746038699,4.25776496857139
"DFFB",3.32912359629157,2.34198574722862,3.33771109212829,2.11769504266975,3.43028527297778,1.66902676550963,2.28392177230762,1.63226821549951,2.98913900736823,2.24184018356467,2.08406426478847,2.27202318906105,2.50842865253186,2.11103131238874,3.39094277280254
"DLD",7.19041732545997,7.24145887127465,6.18368500039778,7.27900691380736,6.17012536183995,7.13606831219318,6.40139154480353,5.90424322720366,6.4441038182283,5.90448409790142,6.42441826594578,5.62117275268344,6.9282518702876,6.52857131887076,7.3464250855856
"DNM1",1.21412480535285,3.28392177230762,6.13257684267001,4.64904056563445,1.85598969730848,5.35614381022528,5.19613488076516,5.34482849699744,2.75915583380027,5.00943675560809,5.76633013095037,0.263034405833794,5.48091134604775,4.65878273401283,2.20163386116965
"DNMT1",5.9979697822671,7.41481206056585,6.39145842004967,6.80980027754532,4.49633451341711,5.88801258540283,6.73172632271578,6.19770815795585,6.82807299786697,6.81429405828283,7.11322124347957,6.05484847699562,7.77201759068921,6.18527190559382,6.12039341559244
"DNMT3A",3.62527048937469,2.62993940943954,3.24944534108584,4.23419472295381,2.18903382439002,2.58976348698498,3.27798474729977,3.26303440583379,2.72465027173297,3.73660487531425,3.62643913669732,4.65535182861255,2.12763327972587,4.18824265626441,4.47443604325227
